Scan Date,Scan Time,Download Date,Download Time,Reader ID,Antenna ID,HEX Tag ID,DEC Tag ID,"Temperature,C","Signal,mV",Is Duplicate,Latitude,Longitude,File Name
12-06-2022,12:21:50.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4701,Yes,,,
12-06-2022,12:23:04.350,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3563,Yes,,,
12-06-2022,12:23:05.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4013,Yes,,,
12-06-2022,12:23:06.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,2782,Yes,,,
12-06-2022,12:27:14.600,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,5016,Yes,,,
12-06-2022,12:27:15.160,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4281,Yes,,,
12-06-2022,12:31:04.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4911,Yes,,,
12-06-2022,12:31:05.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,3810,Yes,,,
12-06-2022,12:34:07.520,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4491,Yes,,,
12-06-2022,12:34:08.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3145,Yes,,,
12-06-2022,12:40:23.820,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,1626,Yes,,,
12-06-2022,12:40:24.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,1833,Yes,,,
12-06-2022,12:40:25.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,4581,Yes,,,
12-06-2022,12:40:26.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,2423,Yes,,,
12-06-2022,12:40:27.270,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,4750,Yes,,,
12-06-2022,12:41:45.300,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,5075,Yes,,,
12-06-2022,12:41:46.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4628,Yes,,,
12-06-2022,12:43:35.930,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3298,Yes,,,
12-06-2022,12:43:36.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3386,Yes,,,
12-06-2022,12:46:55.510,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,4349,Yes,,,
12-06-2022,12:46:56.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4118,Yes,,,
12-06-2022,12:46:57.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,5765,Yes,,,
12-06-2022,12:49:11.470,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4273,Yes,,,
12-06-2022,12:49:12.450,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4462,Yes,,,
12-06-2022,12:49:13.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,5208,Yes,,,
12-06-2022,12:50:55.370,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,4973,Yes,,,
